"loc_id","latitude","longitude"
"L10215654",37.3442859,-122.0126401
"L10216388",39.6471701,-104.8866244
"L1021658",42.2623672,-83.3803787
"L1021669",50.5387685,-99.9382389
"L10217452",42.5967866,-76.1756372
"L10217496",39.6783298,-75.7835908
"L10217516",35.1858221,-79.4763336
"L10217586",43.6873751,-79.4379383
"L10217774",53.5971769,-116.1419877
"L10218065",33.5842616,-112.1682874
"L10218290",42.1542056,-72.2036988
"L1021832",50.1118547,-97.001853
"L10218345",45.1285069,-93.1539475
"L10218573",38.9941057,-94.5886374
"L10218652",37.2699718,-76.0174258
"L10218684",43.0453078,-79.2997494
"L10218857",43.0971012,-73.6692202
"L10219426",40.0600061,-75.1929087
"L1021975",34.9591472,-79.0564155
"L10219795",30.466927,-87.1727294
"L10219883",36.7333061,-79.8921055
"L10220599",46.441745,-63.287673
"L1022189",42.3405037,-77.3301544
"L10222078",42.3264136,-71.8432125
"L10222087",40.7314543,-74.4058673
"L1022221",39.9852637,-105.0388396
"L10222259",35.8833762,-79.1040894
"L10222775",40.3988353,-80.0512002
"L10223364",42.1821687,-72.6424813
"L10223372",40.515262,-105.004907
"L10223558",35.3245799,-78.0382442
"L10223569",45.3592773,-80.0224453
"L10223688",40.018747,-83.1346813
"L10223704",28.9449979,-81.9447653
"L10223822",41.3062669,-74.2047944
"L10224101",35.1616142,-106.4891109
"L10224243",36.2380723,-115.3204744
"L10224303",37.9875185,-121.6982359
"L10224309",44.8645615,-68.7920179
"L10224395",38.84539,-92.1542215
"L10224559",40.4952975,-74.6172094
"L10224741",46.0717973,-89.0240545
"L10224884",37.31977,-93.294932
"L10224958",42.3140362,-71.7508936
"L10225282",41.06848,-73.775013
"L10225535",40.0934057,-88.1814602
"L10225558",41.9674112,-93.8851595
"L10225740",59.6746427,-151.4146471
"L10226700",41.7079459,-93.6598286
"L10226819",32.7807554,-79.9868631
"L10226849",42.943122,-85.612476
"L10226856",42.6237187,-73.822068
"L1022689",47.457067,-92.482695
"L10226947",41.770816,-72.878012
"L10226995",42.7104691,-70.8983413
"L10227098",43.431696,-71.771863
"L10227242",41.9463567,-72.4953461
"L10227545",43.9666233,-79.4456524
"L10227585",44.2778542,-88.4762049
"L10227771",43.247204,-77.5064878
"L10227843",38.5627484,-121.7618422
"L10228057",45.4515372,-122.7058801
"L10228158",48.4111665,-114.4331239
"L10228184",30.4307981,-97.8313959
"L10228291",43.7969353,-87.7756223
"L10228697",35.9437275,-78.6928026
"L10228725",39.5659479,-107.3693374
"L10229085",42.930775,-74.6284918
"L10229713",33.9661734,-118.4197801
"L10230184",44.5304395,-79.621616
"L10230305",42.5194027,-83.2916021
"L1023048",36.740509,-76.04319
"L10230799",40.181659,-105.1383446
"L10231177",41.3799915,-81.6725262
"L1023162",41.8133278,-80.6523285
"L10231686",39.75812,-74.228695
"L10231709",40.9954475,-76.6102409
"L10231712",53.5359011,-113.266536
"L10231780",44.0800709,-93.2355809
"L10231871",37.0557058,-93.2792112
"L10232491",47.645707,-121.8995976
"L1023301",43.6370087,-79.5173035
"L10233665",38.574298,-90.344888
"L10233703",30.5373604,-90.4959136
"L1023373",47.2563553,-122.3221283
"L10233912",42.9085903,-72.0617475
"L10234032",42.382765,-87.8341571
"L1023473",37.3069687,-76.775383
"L10234936",51.1323552,-116.7467244
"L10235187",39.2010364,-78.1742156
"L10235368",37.9867161,-122.2910628
"L10235448",42.551022,-77.142335
"L10235681",42.6333825,-76.1385155
"L10236206",34.63914,-120.0517273
"L1023630",44.0735001,-77.1582109
"L1023632",44.6105619,-79.4682419
"L10236683",32.5304783,-94.7357768
"L10238294",43.8040234,-70.1593997
"L1023890",38.7245483,-77.7097626
"L1023921",37.8025109,-79.3692899
"L10240322",39.265703,-80.4704534
"L10240664",37.645433,-77.630846
"L10241137",43.053955,-89.4416553
"L10241142",46.0992229,-79.3949103
"L1024562",42.3126984,-82.9201279
"L1024584",37.2661819,-76.8114014
"L1024621",30.1394003,-84.4099264
"L1024696",39.9403024,-79.7860944
"L10247104",30.4656028,-98.0991013
"L1024714",35.8912404,-106.624825
"L10247261",33.9981429,-84.1538948
"L10247278",40.9926011,-74.1235703
"L10247859",30.4764468,-84.3176139
"L10247964",41.9363008,-70.6300212
"L10248036",44.0532166,-123.0550128
"L1024833",43.0642357,-77.4367599
"L10248450",45.7044935,-122.5252551
"L10248505",47.3488886,-122.0966829
"L1024915",51.7831082,-120.9080601
"L10249889",45.3393867,-75.6336164
"L10250097",35.1165387,-83.0378437
"L10250344",42.0919448,-70.6512121
"L10250507",44.6424441,-74.9779316
"L1025061",40.7286072,-73.6615906
"L1025070",44.0464192,-79.4639397
"L10252015",45.3436155,-75.6614651
"L1025373",31.2285642,-95.8326888
"L1025381",30.0934429,-97.4857178
"L1025385",43.6579514,-79.5593185
"L1025395",40.8269997,-96.6671448
"L10255429",42.3339385,-82.9158729
"L10257285",40.3035179,-75.459828
"L1025737",40.5548363,-74.7819214
"L10257749",45.4049289,-73.9473799
"L10258724",43.664969,-89.8805116
"L1025879",42.8050652,-77.8074875
"L10258806",43.2698556,-76.2095822
"L10259222",45.292943,-77.9466248
"L10259227",42.8401565,-70.9725819
"L10259732",39.0132151,-76.8751574
"L10259830",38.7745287,-92.1746922
"L10260609",42.5510749,-83.3769148
"L10260818",43.2023917,-80.7064247
"L1026095",48.8691751,-99.6124363
"L10260986",47.6404381,-122.3193474
"L10261077",32.8156772,-117.2603738
"L1026131",47.3181419,-122.6322784
"L10261781",33.778034,-118.02341
"L10261934",39.013103,-78.25781
"L10262175",48.853079,-88.503238
"L1026251",42.8568077,-73.9176712
"L10263344",42.3107239,-82.8598469
"L10263762",42.4920441,-71.1267221
"L10264435",47.4073566,-122.4664114
"L1026444",42.9025421,-76.418457
"L10264986",37.9210449,-76.2991047
"L1026510",35.9001512,-106.0234952
"L10265208",47.6037463,-122.1292357
"L1026680",46.5246315,-84.3309326
"L10266808",43.4554095,-80.4682631
"L10267048",37.4708987,-122.2707295
"L10267060",42.7334252,-71.4883042
"L1026719",41.0514984,-80.6908646
"L1026748",40.6134964,-89.2791939
"L1026760",40.7740419,-76.3673401
"L1026771",46.980484,-123.5935516
"L10267957",36.0022169,-79.1515875
"L10267967",37.566616,-77.5546085
"L10268023",43.0897987,-89.3549456
"L10268353",43.1023079,-70.7376715
"L10268435",41.6966775,-70.2613646
"L10268683",43.0300825,-78.5151243
"L10268692",46.8420805,-71.2258398
"L10269019",52.8783964,-118.0868268
"L10269109",45.051983,-93.654282
"L10269129",41.542462,-87.5068516
"L10269185",44.364828,-76.7100208
"L10269196",38.2637766,-84.4302267
"L1026925",39.1318175,-77.2542504
"L10269651",44.5680716,-79.6133949
"L10269715",43.0406026,-77.3421192
"L10269856",45.3768172,-75.7621264
"L10270013",34.4090881,-119.7242455
"L1027051",43.3484573,-75.7213745
"L1027084",41.5081916,-73.4914755
"L10270999",42.5444492,-73.7271023
"L1027108",54.1772057,-112.3262787
"L10271108",43.6519367,-116.290428
"L10271179",44.320842,-74.128325
"L10271957",40.1836959,-76.2517817
"L10271969",42.2815831,-77.6027955
"L10271970",39.2700487,-76.7717362
"L10272067",43.8707497,-79.2446964
"L1027240",42.5431291,-72.5245339
"L10273190",38.8401294,-77.2387865
"L1027324",46.2432899,-63.4994164
"L10273421",29.972841,-98.1648481
"L10274276",40.7620416,-80.5586409
"L10274760",43.8331647,-70.1964569
"L1027501",44.8218774,-90.1100349
"L1027511",44.8940239,-93.1053009
"L1027579",33.0143585,-117.0674286
"L10275869",42.7369013,-73.2081329
"L1027601",43.0778535,-79.7952569
"L10276579",41.4392881,-71.5161842
"L10276832",42.7890664,-72.5838965
"L1027758",42.43256,-76.5032349
"L1027766",44.0022729,-79.478032
"L10278154",44.8436622,-92.9060298
"L10278691",45.0377683,-92.816864
"L10278753",43.0641575,-92.3158461
"L10279602",39.3335008,-94.9667645
"L10279667",41.6371598,-80.1157808
"L1028057",40.9524792,-72.8348601
"L10280732",41.7404178,-70.9779882
"L10280962",35.841708,-82.8485978
"L1028121",49.2692047,-123.0640841
"L10281309",44.0441211,-79.9206662
"L10281312",44.5356303,-89.5561197
"L1028142",39.9477463,-75.5999222
"L1028247",39.3246043,-89.7297835
"L1028250",47.7806396,-116.7792664
"L10282605",49.2545623,-123.1112538
"L1028302",39.2534582,-75.8574629
"L1028319",41.3383522,-74.1343613
"L10283517",38.592422,-90.698871
"L10283598",45.4575824,-74.1642841
"L1028361",42.0295317,-76.0213995
"L10283633",38.9082384,-77.1398429
"L10284228",41.0288647,-81.9367667
"L10284303",30.1711254,-95.5905919
"L10284854",49.6101121,-115.8062135
"L10285318",42.5019955,-90.7119119
"L1028574",44.6840638,-78.7945461
"L1028578",41.1105042,-81.6692963
"L1028843",42.0478325,-82.5943298
"L1028930",44.7070007,-73.4586639
"L1028943",35.9340619,-105.3826618
"L1028967",47.6049622,-122.7646515
"L10289863",44.2164897,-69.5438111
"L10290263",39.3063032,-104.4396335
"L10290311",41.602128,-73.1241715
"L1029160",41.9832411,-76.8082915
"L1029167",42.958271,-76.3453445
"L10292402",41.5647666,-75.7834091
"L1029276",30.605278,-87.0968781
"L1029278",39.7372093,-75.1438141
"L102943",43.1090084,-78.1148633
"L10295235",39.6014186,-104.9133772
"L10295458",45.5876297,-95.9046371
"L10295485",44.4221033,-73.6651754
"L1029624",42.1613503,-122.6124725
"L1029627",48.0860385,-122.8795213
"L10296564",39.7220421,-97.7599096
"L10296743",43.5779369,-116.2370568
"L10297062",45.0159802,-93.2539936
"L10297281",37.8108281,-78.4995006
"L10298233",41.3595873,-72.63877
"L10298325",38.9678432,-94.5910816
"L10299063",42.4413089,-79.024946
"L10299601",40.895269,-73.3856322
"L1030032",39.5812912,-77.1256638
"L10300809",32.7225786,-80.0595388
"L10300894",42.9487411,-73.8394198
"L10300904",38.7128604,-90.4164393
"L1030236",43.093399,-79.1128006
"L10303636",40.0818318,-83.0142539
"L1030426",40.6390686,-74.4803696
"L1030462",36.9938354,-76.3849792
"L1030537",35.7489319,-78.7823334
"L1030569",43.8555736,-79.1544342
"L10305842",43.7438943,-70.6038523
"L10306079",32.3340122,-110.9660232
"L1030623",38.9188652,-79.5161591
"L10306248",44.6368721,-88.0364997
"L10306440",40.9886882,-76.4942395
"L10307016",35.4512576,-82.1849399
"L10307027",38.3346951,-85.6189914
"L10307113",38.6827604,-123.4254539
"L10307785",42.6944666,-89.0119954
"L10308077",38.0118364,-78.5073566
"L10308498",33.0416645,-85.0406601
"L1030891",45.5272064,-122.9383392
"L1030902",62.007915,-145.3408813
"L1030973",35.1479607,-80.7937164
"L10309898",44.0966623,-69.1087984
"L10310955",45.109995,-92.856498
"L10311091",37.7802508,-79.4623357
"L10311166",40.1457976,-105.1771466
"L10311379",38.3736666,-97.6595404
"L10311402",42.0908079,-76.0664056
"L10311467",30.5056619,-97.6343344
"L10311763",39.0033585,-77.3083231
"L1031194",44.4169002,-79.6657598
"L10312216",42.4391548,-72.6341735
"L10312664",45.3752503,-122.7469764
"L10312714",27.7622519,-80.5072535
"L10312899",34.7929257,-92.4305609
"L10314431",37.7828854,-75.651026
"L10314524",44.6705506,-111.1099099
"L10315258",35.550343,-105.892997
"L1031537",44.8708953,-79.8403072
"L10315449",44.1608725,-71.176343
"L10315825",45.792318,-108.562971
"L1031598",33.8790026,-98.5161638
"L10316269",28.5757111,-81.2100833
"L1031627",43.916722,-79.1229773
"L10316602",39.6589419,-84.2403719
"L10316828",43.4199893,-79.6915375
"L10316901",33.3618386,-111.9303347
"L10317787",41.4704189,-80.5698681
"L10318024",42.5242089,-76.5002477
"L10318141",42.5123116,-83.4750241
"L10319887",45.3485935,-75.8348316
"L10319903",34.0356751,-81.0558146
"L10320519",42.2261871,-82.670854
"L10320617",34.0287826,-117.0603531
"L1032063",41.9247322,-87.8511429
"L1032163",42.3219337,-71.1138458
"L10321948",38.800647,-77.133433
"L1032314",48.8319274,-123.485384
"L1032355",42.7133566,-78.9722773
"L10323681",47.8358092,-122.2555912
"L10323743",41.8788055,-73.9118202
"L1032396",42.0103026,-71.8609339
"L10324139",38.380388,-82.3698235
"L1032461",46.0536385,-118.3239517
"L1032535",32.7458916,-97.3723679
"L1032604",40.4690372,-74.4733679
"L1032835",43.9378171,-75.3947711
"L1032878",44.3104606,-78.4541845
"L1032894",38.8526306,-77.3056259
"L1032901",45.126976,-92.8400803
"L10329147",43.5031737,-80.2402781
"L1032920",33.6243477,-117.7016754
"L10329383",35.1514598,-83.181459
"L10330165",43.7756229,-71.7127956
"L10330893",30.0108044,-97.8348291
"L1033119",32.7095795,-97.5188522
"L10331235",42.762732,-78.6198577
"L1033153",43.8992839,-69.9833179
"L103316",41.2045638,-73.7407567
"L10332119",34.4339032,-119.7276843
"L10332504",42.2367301,-121.7704471
"L10333124",30.1194326,-97.4695156
"L103337",49.0259942,-123.0580974
"L10336102",42.2472869,-71.4068834
"L10336165",43.277536,-73.6389727
"L10336490",40.0673984,-87.9826784
"L10337229",42.3269369,-71.3581752
"L10337234",40.2479282,-75.1576906
"L103375",41.0491234,-83.6102684
"L10337936",39.388286,-76.5032179
"L103380",44.0169226,-75.9790421
"L10338063",39.0887788,-77.1346167
"L10338470",30.311291,-97.1703718
"L10339316",45.146881,-91.246396
"L103400",40.8285711,-74.4667741
"L1034030",42.785819,-83.2767568
"L10340865",37.956525,-120.340669
"L103409",43.9548095,-78.1685317
"L1034247",43.6275953,-80.1454997
"L1034293",42.2539936,-85.6123082
"L10343784",42.2745591,-71.2522244
"L10344126",37.1311,-80.4635
"L1034444",42.7869415,-78.6446762
"L10344789",41.5781884,-87.4430951
"L1034517",30.1543285,-97.2561007
"L10345757",37.9046532,-122.3113053
"L10345853",38.7701701,-104.7256848
"L1034590",36.6043549,-121.6979294
"L10347839",41.3212794,-73.1036174
"L10348052",35.7171622,-78.7161559
"L1034984",42.5018921,-71.3224335
"L10350828",33.7020128,-111.914382
"L103513",40.0425147,-74.1092369
"L10351353",47.4448941,-121.7580146
"L103518",41.431722,-81.3013411
"L103530",44.0703857,-121.3291581
"L1035355",40.8216972,-74.5263367
"L10355743",41.2020032,-73.2605857
"L1035599",43.0682983,-89.4731216
"L103563",40.5343287,-75.2611327
"L103565",49.0590333,-122.7671276
"L10356641",41.3998278,-73.1049242
"L1035704",47.6920624,-65.1351089
"L10357154",53.3115541,-117.8699219
"L10357184",40.5910512,-74.5950453
"L10357657",39.6265047,-104.747582
"L10358237",43.675429,-79.3521641
"L103586",30.6498664,-84.3847649
"L10358621",45.636457,-111.0439521
"L103591",40.6038049,-74.9630121
"L10359861",42.2635166,-71.825701
"L10360156",43.518557,-72.121203
"L10360539",29.4606929,-98.6776114
"L103618",39.0795143,-77.1384456
"L10362319",53.0192367,-122.3728466
"L10362510",39.775385,-85.8917727
"L1036303",44.0697212,-81.5775146
"L10363523",45.5045648,-122.5811148
"L10363939",40.214143,-77.0976
"L10364557",33.3835622,-110.7708923
"L103652",49.0852662,-123.0513558
"L10365576",42.4592161,-71.3976842
"L10365751",39.6852402,-104.7792667
"L1036765",37.3894929,-80.8311796
"L10367786",33.8485325,-84.139453
"L103686",42.7223624,-80.291369
"L103687",41.0754566,-72.4415834
"L103691",40.7959144,-76.6007298
"L10369198",46.2422844,-91.2946862
"L10369407",40.5870705,-74.8811817
"L10370183",39.4677398,-75.7015085
"L10370198",31.7987675,-111.028227
"L10370491",33.0153993,-97.0295352
"L10372175",44.5508149,-72.6397133
"L10372454",48.4242383,-123.530944
"L1037319",37.3644295,-79.2425385
"L1037390",41.9003526,-78.494938
"L10374098",42.6824526,-73.8367196
"L10374399",43.5682652,-71.1326981
"L10376289",42.294121,-71.1423566
"L10376294",42.2608084,-71.0059226
"L103763",40.9885315,-75.2971911
"L10377068",44.4760343,-72.986539
"L1037732",38.3639131,-76.4691333
"L10378137",40.4666071,-104.9022535
"L103787",43.9481764,-78.3018619
"L103791",43.0408767,-75.4255449
"L1038061",34.1250496,-116.2663498
"L10381403",40.561054,-74.7264826
"L10381999",38.9010685,-94.6882968
"L10382429",33.226734,-92.6976907
"L103834",43.0580393,-77.4794912
"L10383916",53.9248376,-122.7837771
"L10383992",41.45041,-74.9944121
"L103841",43.6002996,-72.4665378
"L10384107",43.8805261,-80.6031047
"L103845",43.8538361,-116.3287518
"L103848",40.022916,-84.6606212
"L10385147",48.5052368,-122.6341794
"L1038551",41.3369777,-73.9909136
"L1038590",37.8878265,-79.2284632
"L10386241",45.2310761,-92.8212708
"L10386297",49.5713733,-119.6257925
"L1038866",40.8337746,-74.1864166
"L10389418",33.4262406,-83.9859793
"L10390451",36.0159662,-86.8303096
"L1039048",43.506587,-72.0634821
"L1039064",44.9298248,-93.2131195
"L1039185",30.6563726,-98.2964265
"L103923",40.2384314,-76.8845972
"L103924",42.5574686,-83.1997153
"L103925",40.6968194,-111.7872037
"L10392763",41.2981115,-80.1277996
"L10392971",42.8718126,-71.7091262
"L1039347",30.4240494,-95.6460571
"L10396766",37.5058642,-122.4703196
"L1039693",50.0530167,-96.9909868
"L10397746",38.5783829,-90.4812258
"L10399029",44.7504757,-84.3757515
"L103998",41.3541694,-83.120814
"L104000",44.9468421,-84.8194987
"L104004",38.9596908,-77.3852277
"L10400671",42.780614,-89.3110853
"L104017",41.9583,-70.6678
"L1040223",36.1271754,-106.0341138
"L10402654",38.7795472,-78.1305599
"L104029",44.1811576,-76.769076
"L10403928",44.9002217,-94.3969527
"L10404259",40.736583,-105.102532
"L10404302",32.5303541,-94.753138
"L10404991",44.187115,-72.674118
"L1040804",35.9794648,-79.9327469
"L104090",42.9458742,-75.254307
"L104099",42.4701892,-76.4679724
"L104103",43.85459,-69.63694
"L1041035",43.1507416,-76.3062515
"L104105",34.1166278,-116.468854
"L10411090",43.1783828,-80.2831989
"L104126",48.5096961,-123.3629894
"L10412638",38.6388745,-121.3235356
"L10412821",35.3641009,-85.098027
"L1041311",37.231945,-76.5069656
"L1041382",40.1985471,-105.0799799
"L104143",49.3195873,-122.9649046
"L1041519",40.8808327,-73.4272614
"L10418160",45.3462679,-75.6867001
"L1041856",45.1679726,-93.3065033
"L10418610",43.99166,-73.153008
"L10419642",43.6906529,-85.6317919
"L1042039",48.8114138,-122.495842
"L104205",42.3316662,-71.2054127
"L10420504",44.9075973,-93.2597574
"L104209",35.8841389,-118.6992288
"L10422614",53.5610904,-113.93908
"L104227",43.0557,-73.31
"L1042323",33.4384249,-86.7483473
"L104233",40.01727,-75.71315
"L1042677",43.2707687,-71.8720651
"L10427617",42.905834,-87.872858
"L10428599",42.1505403,-74.6461503
"L10429151",37.6793668,-78.2631147
"L104292",40.0299969,-75.2833843
"L10429653",51.3861646,-113.5430682
"L1042994",40.2313156,-75.2652512
"L104309",41.5790484,-81.2617332
"L1043155",43.9911627,-78.023867
"L104326",42.6098029,-78.4882959
"L104338",43.3485879,-79.76439
"L104341",39.3672341,-84.401352
"L104344",53.921,-122.827
"L104351",39.5614848,-119.8161634
"L10435697",39.0149778,-76.5127791
"L104375",33.19874,-96.61426
"L10438893",43.0325529,-76.2526917
"L104400",44.05,-79.442
"L10440580",37.19453,-119.470152
"L104424",38.9420458,-77.3729031
"L1044256",41.5568016,-75.5726659
"L104431",44.1565468,-77.4015784
"L10443378",42.6112933,-73.9474565
"L10443567",38.2595922,-76.977515
"L10444207",32.9137473,-105.5259991
"L104447",38.4402495,-78.890915
"L104452",47.7204739,-122.2098541
"L10445819",29.6001219,-98.5157186
"L104462",38.4515843,-122.7104207
"L104474",40.8274536,-73.39117
"L104480",40.5120699,-79.647274
"L1044816",40.8805625,-74.4631326
"L10448325",44.6396335,-86.2295691
